0,1,2,3,4
NCT03679936,Inclusion,tumor volume (> 1 cm) displayed by enhanced ct or mri or liver mass confirmed by,<VL Label=Tumor Source=DK>tumor volume</VL> ( <VML Logic=greater Unit=cm>1</VML> ) displayed by enhanced ct or mri or liver mass confirmed by,"[['Tumor', '>', 1.0, 'cm']]"
NCT03679936,Inclusion,the age is more than 18 years old and less than 65 years old,the <VL Label=Age Source=DK>age</VL> is <VML Logic=greater Unit=years>18</VML> <VL Label=Age Source=DK>old</VL> and <VML Logic=lower Unit=years>65</VML> <VL Label=Age Source=DK>old</VL>,"[['Age', '>', 18.0, 'years'], ['Age', '<', 65.0, 'years']]"
NCT03679936,Inclusion,physical condition score ecog: 0-2,physical condition score <VL Label=ECOG Source=DK>ecog</VL>: <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>2</VML> ,"[['ECOG', '>=', 0.0, ''], ['ECOG', '<=', 2.0, '']]"
NCT03679936,Inclusion,pressure >= 10.64kpa,<VL Label=pressure Source=UMLS>pressure</VL> <VML Logic=greater_equal Unit=>10.64</VML> kpa,"[['pressure', '>=', '10.64', '']]"
NCT03679936,Inclusion,white blood cell count>= 4 × 109/l,<VL Label=white blood cell count laboratory result Source=UMLS>white blood cell count</VL> <VML Logic=greater_equal Unit=>4</VML> × <VML Logic=equal Unit=/l>109</VML>,"[['white blood cell count laboratory result', '>=', '4', ''], ['white blood cell count laboratory result', '=', '109', '/l']]"
NCT03679936,Inclusion,hemoglobin >= 9.5g/dl,<VL Label=hemoglobin Source=ngram>hemoglobin</VL> <VML Logic=greater_equal Unit=g/dl>9.5</VML>,"[['hemoglobin', '>=', '9.5', 'g/dl']]"
NCT03679936,Inclusion,neutrophil absolute count >= 1.5 × 109 / l,<VL Label=Neutrophil Source=DK>neutrophil</VL> absolute count <VML Logic=greater_equal Unit=>1.5</VML> × <VML Logic=equal Unit=>109</VML>  / l,"[['Neutrophil', '>=', 1.5, 'cells/mm3'], ['Neutrophil', '=', 109.0, 'cells/mm3']]"
NCT03679936,Inclusion,platelet count >= 100 × 109 / l,<VL Label=platelet count measurement Source=UMLS>platelet count</VL> <VML Logic=greater_equal Unit=>100</VML> × <VML Logic=equal Unit=>109</VML>  / l,"[['platelet count measurement', '>=', '100', ''], ['platelet count measurement', '=', '109', '']]"
NCT03679936,Inclusion,bilirubin <= 1.5 times of the upper limit of normal value,<VL Label=Bilirubin Source=DK>bilirubin</VL> <VML Logic=lower_equal Unit=times>1.5</VML> of the upper limit of normal value,"[['Bilirubin', '<=', 1.5, 'times']]"
NCT03679936,Inclusion,creatinine <= 1.25 times of,<VL Label=Creatinine Source=DK>creatinine</VL> <VML Logic=lower_equal Unit=times>1.25</VML> of,"[['Creatinine', '<=', 1.25, 'times']]"
NCT03679936,Inclusion,and creatinine clearance >= 60ml / min,and <VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=greater_equal Unit=ml/min>60</VML>,"[['Creatinine clearance', '>=', 60.0, 'ml/min']]"
NCT03679936,Exclusion,poorly controlled diabetics (fasting blood glucose levels > 200 mg/dl),poorly controlled diabetics ( fasting <VL Label=finding of blood glucose level Source=UMLS>blood glucose levels</VL> <VML Logic=greater Unit=mg/dl>200</VML> ) ,"[['finding of blood glucose level', '>', '200', 'mg/dl']]"
NCT03679936,Exclusion,any other malignant tumors within 5 years,any other <VL Label=malignant tumors Source=ngram>malignant tumors</VL> <VML Logic=lower Unit=years>5</VML>,"[['malignant tumors', '<', '5', 'years']]"
NCT03679936,Exclusion,"patients with severe bleeding tendencies (prothrombin time less than 50%, cannot be","<VL Label=patients with severe bleeding tendencies Source=ngram>patients with severe bleeding tendencies</VL> ( prothrombin time <VML Logic=lower Unit=%>50</VML>, cannot be","[['patients with severe bleeding tendencies', '<', '50', '%']]"
NCT03680183,Inclusion,"liver function, alt and/or ast <= 2*upper limit of normal (uln)","liver function, alt and / or <VL Label=AST Source=DK>ast</VL> <VML Logic=lower_equal Unit=>2</VML> *upper limit of normal ( uln ) ","[['AST', '<=', 2.0, 'u/l']]"
NCT03680183,Inclusion,age between 18-70,<VL Label=Age Source=DK>age</VL> <VML Logic=greater_equal Unit=>18</VML> - <VML Logic=lower_equal Unit=>70</VML> ,"[['Age', '>=', 18.0, 'years'], ['Age', '<=', 70.0, 'years']]"
NCT03682224,Inclusion,adult at least 18 years of age,adult <VML Logic=greater_equal Unit=years>18</VML> of <VL Label=Age Source=DK>age</VL>,"[['Age', '>=', 18.0, 'years']]"
NCT03682224,Exclusion,"< 18 years of age, > 80 years of age"," <VML Logic=lower Unit=years>18</VML> of <VL Label=Age Source=DK>age</VL>, <VML Logic=greater Unit=years>80</VML> of <VL Label=Age Source=DK>age</VL>","[['Age', '<', 18.0, 'years'], ['Age', '>', 80.0, 'years']]"
NCT03682224,Exclusion,any narcotic use in the 1 month period prior to screening,any <VL Label=narcotic use Source=ngram>narcotic use</VL> <VML Logic=lower_equal Unit=month>1</VML> period prior to screening,"[['narcotic use', '<=', '1', 'month']]"
NCT03682224,Exclusion,moderate to severe hepatic impairment (alt or ast) value greater than 3 times the,moderate to severe hepatic impairment ( alt or <VL Label=AST Source=DK>ast</VL> ) value <VML Logic=greater Unit=times>3</VML> the,"[['AST', '>', 3.0, 'times']]"
NCT03682224,Exclusion,subject has been treated with an experimental device within 30 days or received an,<VL Label=subject has been treated with an experimental device Source=ngram>subject has been treated with an experimental device</VL> <VML Logic=lower Unit=days>30</VML> or received an,"[['subject has been treated with an experimental device', '<', '30', 'days']]"
NCT03682224,Exclusion,experimental agent within the longer of 30 days or five half-lives,<VL Label=experimental agent within the longer Source=ngram>experimental agent within the longer</VL> of <VML Logic=equal Unit=days>30</VML> or five half-lives,"[['experimental agent within the longer', '=', '30', 'days']]"
NCT03683407,Inclusion,expected survival >= 6 month,<VL Label=expected survival Source=ngram>expected survival</VL> <VML Logic=greater_equal Unit=month>6</VML>,"[['expected survival', '>=', '6', 'month']]"
NCT03683407,Inclusion,ecog / ps score: 0-2 and the main organ function to meet the following criteria: hb >=,<VL Label=ECOG Source=DK>ecog</VL> / ps score: <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>2</VML> and the main organ function to meet the following criteria: hb greater_equal ,"[['ECOG', '>=', 0.0, ''], ['ECOG', '<=', 2.0, '']]"
NCT03683407,Inclusion,"90g / l, anc >= 1.5 × 109 / l, plt >= 80 × 109 / l,bil <1.5 times the upper limit of","<VML Logic=equal Unit=g/l>90</VML>, <VL Label=ANC Source=DK>anc</VL> <VML Logic=greater_equal Unit=>1.5</VML> × <VML Logic=equal Unit=>109</VML>  / l, <VML Logic=greater_equal Unit=plt>80</VML> × <VML Logic=equal Unit=>109</VML>  / l,bil <VML Logic=lower Unit=times>1.5</VML> the upper limit of","[['ANC', '=', 90.0, 'g/l'], ['ANC', '>=', 1.5, ''], ['ANC', '=', 109.0, ''], ['ANC', '>=', 80.0, 'plt'], ['ANC', '=', 109.0, ''], ['ANC', '<', 1.5, 'times']]"
NCT03683407,Inclusion,"liver alt and ast <2.5 × uln and if liver metastases, alt and ast <5 ×","liver alt and <VL Label=AST Source=DK>ast</VL> <VML Logic=lower Unit=× uln>2.5</VML> and if liver metastases, alt and <VL Label=AST Source=DK>ast</VL> <VML Logic=lower Unit=>5</VML> ×","[['AST', '<', 2.5, '× uln'], ['AST', '<', 5.0, 'u/l']]"
NCT03683407,Inclusion,"serum cr <= 1 × uln, endogenous creatinine clearance >=50ml/min","serum cr <VML Logic=lower_equal Unit=× uln>1</VML>, endogenous <VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=greater_equal Unit=ml/min>50</VML>","[['Creatinine clearance', '>=', 50.0, 'ml/min']]"
NCT03689439,Inclusion,age 18-80 years old,<VL Label=Age Source=DK>age</VL> <VML Logic=greater_equal Unit=years>18</VML> - <VML Logic=lower_equal Unit=years>80</VML> <VL Label=Age Source=DK>old</VL>,"[['Age', '>=', 18.0, 'years'], ['Age', '<=', 80.0, 'years']]"
NCT03689439,Inclusion,ecog score <= 2 points,<VL Label=ecog performance status Source=UMLS>ecog score</VL> <VML Logic=lower_equal Unit=points>2</VML>,"[['ecog performance status', '<=', '2', 'points']]"
NCT03689439,Inclusion,preoperative examination cea <5ng/ul,<VL Label=preoperative examination cea Source=ngram>preoperative examination cea</VL> <VML Logic=lower Unit=ng/ul>5</VML>,"[['preoperative examination cea', '<', '5', 'ng/ul']]"
NCT03692442,Inclusion,"ps > 2, lung cancer in the elderly (less than 65 years old)","ps <VML Logic=greater Unit=>2</VML> , lung cancer in the elderly ( <VML Logic=lower Unit=years>65</VML> <VL Label=Age Source=DK>old</VL> ) ","[['Age', '>', 2.0, 'years'], ['Age', '<', 65.0, 'years']]"
NCT03692442,Inclusion,prior radiotherapy or radiosurgery must have been completed at least 2 weeks prior to,<VL Label=prior radiotherapy or radiosurgery must have been completed Source=ngram>prior radiotherapy or radiosurgery must have been completed</VL> <VML Logic=greater_equal Unit=weeks>2</VML> prior to,"[['prior radiotherapy or radiosurgery must have been completed', '>=', '2', 'weeks']]"
NCT03692442,Exclusion,(> 10 mg daily prednisone equivalent) or other immunosuppressive medications within 14, ( <VML Logic=greater Unit=mg>10</VML> daily prednisone equivalent ) or other <VL Label=immunosuppressive medications Source=ngram>immunosuppressive medications</VL> <VML Logic=lower Unit=>14</VML> ,"[['immunosuppressive medications', '>', '10', 'mg'], ['immunosuppressive medications', '<', '14', '']]"
NCT03692442,Exclusion,achieved at least 2 years prior to study entry and no additional therapy is required,achieved <VML Logic=greater_equal Unit=years>2</VML> prior to <VL Label=Study entry Source=DK>study entry</VL> and no additional therapy is required,"[['Study entry', '>=', 2.0, 'years']]"
NCT03693300,Inclusion,stage iii disease (according to the iaslc staging manual version 8 [iaslc 2016]),stage iii disease ( <VL Label=according to the iaslc staging manual version Source=ngram>according to the iaslc staging manual version</VL> 8  [ iaslc <VML Logic=equal Unit=>2016</VML> ] ) ,"[['according to the iaslc staging manual version', '=', '2016', '']]"
NCT03693300,Inclusion,receipt of scrt which must have been completed within 42 days prior to first ip dose,<VL Label=receipt of scrt which must have been completed Source=ngram>receipt of scrt which must have been completed</VL> <VML Logic=lower Unit=days>42</VML> prior to first ip dose,"[['receipt of scrt which must have been completed', '<', '42', 'days']]"
NCT03693300,Inclusion,patients must have received at least 2 cycles of platinum-based chemotherapy,<VL Label=patients must have received Source=ngram>patients must have received</VL> <VML Logic=greater_equal Unit=>2</VML> cycles of platinum-based chemotherapy,"[['patients must have received', '>=', '2', '']]"
NCT03693300,Inclusion,chemotherapy regimen and start of radiation therapy must be no more than 6 weeks,<VL Label=chemotherapy regimen and start of radiation therapy Source=ngram>chemotherapy regimen and start of radiation therapy</VL> must be <VML Logic=lower_equal Unit=weeks>6</VML>,"[['chemotherapy regimen and start of radiation therapy', '<=', '6', 'weeks']]"
NCT03693300,Inclusion,"in (a) other than gemcitabine, an overlap of 1 cycle of chemotherapy and radiation","in ( a ) other than <VL Label=gemcitabine Source=ngram>gemcitabine</VL>, an overlap of <VML Logic=equal Unit=>1</VML> cycle of chemotherapy and radiation","[['gemcitabine', '=', '1', '']]"
NCT03693300,Inclusion,(c) patients must have received a total dose of radiation of 60 gy ±10% (54 gy to 66, ( c ) <VL Label=patients must have received a total dose of radiation Source=ngram>patients must have received a total dose of radiation</VL> of <VML Logic=equal Unit=>60</VML> gy ±<VML Logic=equal Unit=%>10</VML> ( <VML Logic=equal Unit=>54</VML> gy to <VML Logic=equal Unit=>66</VML> ,"[['patients must have received a total dose of radiation', '=', '60', ''], ['patients must have received a total dose of radiation', '=', '10', '%'], ['patients must have received a total dose of radiation', '=', '54', ''], ['patients must have received a total dose of radiation', '=', '66', '']]"
NCT03693300,Inclusion,mean lung dose <20 gy and/or v20 <35%,<VL Label=mean lung Source=ngram>mean lung</VL> <VML Logic=lower Unit=dose>20</VML> gy and / or v20 <VML Logic=lower Unit=%>35</VML>,"[['mean lung', '<', '20', 'dose'], ['mean lung', '<', '35', '%']]"
NCT03693300,Inclusion,(ii) mean oesophagus <34 gy, ( ii ) <VL Label=mean oesophagus Source=ngram>mean oesophagus</VL> <VML Logic=lower Unit=>34</VML> gy,"[['mean oesophagus', '<', '34', '']]"
NCT03693300,Inclusion,<35% or v30 <30%, <VML Logic=lower Unit=%>35</VML> or <VL Label=v30 Source=ngram>v30</VL> <VML Logic=lower Unit=%>30</VML>,"[['v30', '<', '35', '%'], ['v30', '<', '30', '%']]"
NCT03693300,Inclusion,note: sites should be aware of the recent rtog 0617 study data,note: <VL Label=sites should be aware of the recent rtog Source=ngram>sites should be aware of the recent rtog</VL> <VML Logic=equal Unit=study>0617</VML> data,"[['sites should be aware of the recent rtog', '=', '0617', 'study']]"
NCT03693300,Inclusion,demonstrating that doses higher than 60 gy may be associated with greater toxicity and,<VL Label=demonstrating Source=ngram>demonstrating</VL> that <VML Logic=greater Unit=doses>60</VML> gy may be associated with greater toxicity and,"[['demonstrating', '>', '60', 'doses']]"
NCT03693300,Inclusion,(d) patients with who/ecog ps 2 or chronic lung disease (pulmonary emphysema or, ( d ) patients with who / <VL Label=ECOG Source=DK>ecog</VL> ps <VML Logic=equal Unit=>2</VML> or chronic lung disease ( <VL Label=pulmonary Source=UMLS>pulmonary</VL> emphysema or,"[['ECOG', '=', 2.0, '']]"
NCT03693300,Inclusion,chronic obstructive pulmonary disease) must have received a v20 <25%,chronic obstructive <VL Label=pulmonary Source=UMLS>pulmonary</VL> disease ) must have received a v20 <VML Logic=lower Unit=%>25</VML>,"[['pulmonary', '<', '25', '%']]"
NCT03693300,Inclusion,assessed recist 1.1 criteria,<VL Label=assessed recist Source=ngram>assessed recist</VL> <VML Logic=equal Unit=>1.1</VML> criteria,"[['assessed recist', '=', '1.1', '']]"
NCT03693300,Inclusion,recently performed scan that allows physician assessment as per recist 1.1 criteria,<VL Label=recently performed scan that allows physician assessment as per recist Source=ngram>recently performed scan that allows physician assessment as per recist</VL> <VML Logic=equal Unit=>1.1</VML> criteria,"[['recently performed scan that allows physician assessment as per recist', '=', '1.1', '']]"
NCT03693300,Inclusion,"that scan is suitable for physician assessment as per recist 1.1 criteria, then this","that <VL Label=scan is suitable for physician assessment as per recist Source=ngram>scan is suitable for physician assessment as per recist</VL> <VML Logic=equal Unit=>1.1</VML> criteria, then this","[['scan is suitable for physician assessment as per recist', '=', '1.1', '']]"
NCT03693300,Inclusion,must have a life expectancy of at least 12 weeks at enrolment,must have a <VL Label=life expectancy Source=ngram>life expectancy</VL> of <VML Logic=greater_equal Unit=weeks>12</VML> at enrolment,"[['life expectancy', '>=', '12', 'weeks']]"
NCT03693300,Inclusion,who/ecog ps <=2,who / <VL Label=ECOG Source=DK>ecog</VL> ps <VML Logic=lower_equal Unit=>2</VML> ,"[['ECOG', '<=', 2.0, '']]"
NCT03693300,Inclusion,haemoglobin >=9.0 g/dl,<VL Label=haemoglobin Source=ngram>haemoglobin</VL> <VML Logic=greater_equal Unit=g/dl>9.0</VML>,"[['haemoglobin', '>=', '9.0', 'g/dl']]"
NCT03693300,Inclusion,absolute neutrophil count >1.0 × 109/l,<VL Label=ANC Source=DK>absolute neutrophil count</VL> <VML Logic=greater Unit=>1.0</VML> × <VML Logic=equal Unit=/l>109</VML>,"[['ANC', '>', 1.0, ''], ['ANC', '=', 109.0, '/l']]"
NCT03693300,Inclusion,platelet count >75 × 109/l,<VL Label=platelet count measurement Source=UMLS>platelet count</VL> <VML Logic=greater Unit=>75</VML> × <VML Logic=equal Unit=/l>109</VML>,"[['platelet count measurement', '>', '75', ''], ['platelet count measurement', '=', '109', '/l']]"
NCT03693300,Inclusion,serum bilirubin <=1.5 × upper limit of normal (uln),<VL Label=Bilirubin Source=DK>serum bilirubin</VL> <VML Logic=lower_equal Unit=× upper limit of normal>1.5</VML> ( uln ) ,"[['Bilirubin', '<=', 1.5, '× upper limit of normal']]"
NCT03693300,Inclusion,alanine aminotransferase (alt) and aspartate aminotransferase (ast) <=2.5 × uln,alanine aminotransferase ( alt ) and aspartate aminotransferase ( <VL Label=AST Source=DK>ast</VL> )  <VML Logic=lower_equal Unit=× uln>2.5</VML>,"[['AST', '<=', 2.5, '× uln']]"
NCT03693300,Inclusion,measured creatinine clearance >40 ml/min or calculated creatinine clearance >40,measured <VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=greater Unit=ml/min>40</VML> or calculated <VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=greater Unit=>40</VML> ,"[['Creatinine clearance', '>', 40.0, 'ml/min'], ['Creatinine clearance', '>', 40.0, '']]"
NCT03693300,Inclusion,gault 1976),<VL Label=gault Source=ngram>gault</VL> <VML Logic=equal Unit=>1976</VML> ) ,"[['gault', '=', '1976', '']]"
NCT03693300,Inclusion,creatinine clearance (ml/min) = weight (kg) × (140 age) 72 × serum creatinine (mg/dl),creatinine clearance ( ml/min )  equal <VL Label=Weight Source=DK>weight</VL> ( kg ) × ( <VML Logic=equal Unit=>140</VML> <VL Label=Age Source=DK>age</VL> ) <VML Logic=equal Unit=>72</VML> × <VL Label=Creatinine Source=DK>serum creatinine</VL> ( mg/dl ) ,"[['Weight', '=', 140.0, ''], ['Age', '=', 72.0, 'years']]"
NCT03693300,Inclusion,creatinine clearance (ml/min) = weight (kg) × (140 age) × 0.85 72 × serum creatinine,creatinine clearance ( ml/min )  equal <VL Label=Weight Source=DK>weight</VL> ( kg ) × ( <VML Logic=equal Unit=>140</VML> <VL Label=Age Source=DK>age</VL> ) × <VML Logic=equal Unit=>0.85</VML> <VML Logic=equal Unit=>72</VML> × <VL Label=Creatinine Source=DK>serum creatinine</VL>,"[['Weight', '=', 140.0, ''], ['Age', '=', 0.85, 'years'], ['Age', '=', 72.0, 'years']]"
NCT03693300,Inclusion,11 body weight >30 kg at enrolment and first ip dose administration,<VML Logic=equal Unit=>11</VML> <VL Label=Weight Loss Source=DK>body weight</VL> <VML Logic=greater Unit=kg>30</VML> at enrolment and first ip dose administration,"[['Weight Loss', '=', 11.0, ''], ['Weight Loss', '>', 30.0, 'kg']]"
NCT03693300,Inclusion,amenorrheic for 12 months without an alternative medical cause,<VL Label=amenorrheic Source=ngram>amenorrheic</VL> for <VML Logic=equal Unit=months>12</VML> without an alternative medical cause,"[['amenorrheic', '=', '12', 'months']]"
NCT03693300,Inclusion,women <50 years of age would be considered post-menopausal if they have been,women <VML Logic=lower Unit=years>50</VML> of <VL Label=Age Source=DK>age</VL> would be considered post-menopausal if they have been,"[['Age', '<', 50.0, 'years']]"
NCT03693300,Inclusion,amenorrheic for 12 months or more following cessation of exogenous hormonal treatments,<VL Label=amenorrheic Source=ngram>amenorrheic</VL> for <VML Logic=greater_equal Unit=months>12</VML> following cessation of exogenous hormonal treatments,"[['amenorrheic', '>=', '12', 'months']]"
NCT03693300,Inclusion,women >=50 years of age would be considered post-menopausal if they have been,women <VML Logic=greater_equal Unit=years>50</VML> of <VL Label=Age Source=DK>age</VL> would be considered post-menopausal if they have been,"[['Age', '>=', 50.0, 'years']]"
NCT03693300,Inclusion,amenorrheic for 12 months or more following cessation of all exogenous hormonal,<VL Label=amenorrheic Source=ngram>amenorrheic</VL> for <VML Logic=greater_equal Unit=months>12</VML> following cessation of all exogenous hormonal,"[['amenorrheic', '>=', '12', 'months']]"
NCT03693300,Inclusion,"treatments, had radiation-induced menopause with last menses >1 year ago, had","treatments, had <VL Label=radiation-induced menopause with last menses Source=ngram>radiation-induced menopause with last menses</VL> <VML Logic=greater Unit=year>1</VML> ago, had","[['radiation-induced menopause with last menses', '>', '1', 'year']]"
NCT03693300,Inclusion,chemotherapy-induced menopause with last menses >1 year ago or underwent surgical,<VL Label=chemotherapy-induced menopause with last menses Source=ngram>chemotherapy-induced menopause with last menses</VL> <VML Logic=greater Unit=year>1</VML> ago or underwent surgical,"[['chemotherapy-induced menopause with last menses', '>', '1', 'year']]"
NCT03693300,Exclusion,patients without active disease in the last 5 years at enrolment may be included,<VL Label=patients without active disease Source=ngram>patients without active disease</VL> <VML Logic=lower_equal Unit=last years>5</VML> at enrolment may be included,"[['patients without active disease', '<=', '5', 'last years']]"
NCT03693300,Exclusion,malignancy treated with curative intent and with no known active disease >=5 years,<VL Label=malignancy treated with curative intent and with no known active disease Source=ngram>malignancy treated with curative intent and with no known active disease</VL> <VML Logic=greater_equal Unit=years>5</VML>,"[['malignancy treated with curative intent and with no known active disease', '>=', '5', 'years']]"
NCT03693300,Exclusion,(positive hiv 1 - 2 antibodies), ( <VL Label=positive hiv Source=ngram>positive hiv</VL> <VML Logic=greater_equal Unit=>1</VML> - <VML Logic=lower_equal Unit=>2</VML> antibodies ) ,"[['positive hiv', '>=', '1', ''], ['positive hiv', '<=', '2', '']]"
NCT03693300,Exclusion,any unresolved toxicity of nci ctcae grade >=2 from previous anticancer therapy with,any <VL Label=unresolved toxicity of nci ctcae grade Source=ngram>unresolved toxicity of nci ctcae grade</VL> <VML Logic=greater_equal Unit=>2</VML> from previous anticancer therapy with,"[['unresolved toxicity of nci ctcae grade', '>=', '2', '']]"
NCT03693300,Exclusion,patients with grade >=2 neuropathy or grade >=2 lymphopenia will be evaluated on a,<VL Label=patients with grade Source=ngram>patients with grade</VL> <VML Logic=greater_equal Unit=>2</VML> neuropathy or grade <VML Logic=greater_equal Unit=>2</VML> lymphopenia will be evaluated on a,"[['patients with grade', '>=', '2', ''], ['patients with grade', '>=', '2', '']]"
NCT03693300,Exclusion,received scrt with at least 1 concomitant crt cycle are excluded from this study,<VL Label=received scrt Source=ngram>received scrt</VL> with <VML Logic=greater_equal Unit=>1</VML> concomitant crt cycle are excluded from this study,"[['received scrt', '>=', '1', '']]"
NCT03693300,Exclusion,receipt of live attenuated vaccine within 30 days prior to the first dose of ip,<VL Label=receipt of live attenuated vaccine Source=ngram>receipt of live attenuated vaccine</VL> <VML Logic=lower Unit=days>30</VML> prior to the first dose of ip,"[['receipt of live attenuated vaccine', '<', '30', 'days']]"
NCT03693300,Exclusion,to 30 days after the last dose of ip,to <VML Logic=equal Unit=days>30</VML> after the <VL Label=last dose of ip Source=ngram>last dose of ip</VL>,"[['last dose of ip', '=', '30', 'days']]"
NCT03693300,Exclusion,major surgical procedure (as defined by the investigator) within 28 days prior to the,major surgical procedure ( as <VL Label=defined by the investigator Source=ngram>defined by the investigator</VL> ) <VML Logic=lower Unit=days>28</VML> prior to the,"[['defined by the investigator', '<', '28', 'days']]"
NCT03693300,Exclusion,current or prior use of immunosuppressive medication within 14 days before the first,<VL Label=current or prior use of immunosuppressive medication Source=ngram>current or prior use of immunosuppressive medication</VL> <VML Logic=lower Unit=days>14</VML> before the first,"[['current or prior use of immunosuppressive medication', '<', '14', 'days']]"
NCT03693300,Exclusion,systemic corticosteroids at physiologic doses not to exceed 10 mg/day of,<VL Label=systemic corticosteroids at physiologic doses Source=ngram>systemic corticosteroids at physiologic doses</VL> <VML Logic=lower_equal Unit=mg/day>10</VML> of,"[['systemic corticosteroids at physiologic doses', '<=', '10', 'mg/day']]"
NCT03693300,Exclusion,participation in another clinical study with an ip during the 4 weeks prior to the,<VL Label=participation in another clinical study with an ip Source=ngram>participation in another clinical study with an ip</VL> <VML Logic=lower_equal Unit=weeks>4</VML> prior to the,"[['participation in another clinical study with an ip', '<=', '4', 'weeks']]"
NCT03693300,Exclusion,screening to 90 days after the last dose of ip,<VL Label=screening Source=ngram>screening</VL> to <VML Logic=equal Unit=days>90</VML> after the last dose of ip,"[['screening', '=', '90', 'days']]"
NCT03693300,Exclusion,non-leukocyte-depleted whole blood transfusion in 120 days of genetic sample,<VL Label=non-leukocyte-depleted whole blood transfusion Source=ngram>non-leukocyte-depleted whole blood transfusion</VL> <VML Logic=lower_equal Unit=days>120</VML> of genetic sample,"[['non-leukocyte-depleted whole blood transfusion', '<=', '120', 'days']]"
NCT03693547,Inclusion,targeted drug therapy or immunotherapy 4 weeks prior to enrollment,<VL Label=targeted drug therapy or immunotherapy Source=ngram>targeted drug therapy or immunotherapy</VL> <VML Logic=equal Unit=weeks>4</VML> prior to enrollment,"[['targeted drug therapy or immunotherapy', '=', '4', 'weeks']]"
NCT03693547,Inclusion,"age 18 -70 years old, ecog performance status of 0-1","<VL Label=Age Source=DK>age</VL> <VML Logic=greater_equal Unit=years>18</VML> - <VML Logic=lower_equal Unit=years>70</VML> old, <VL Label=ECOG Source=DK>ecog performance status</VL> of <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>1</VML> ","[['Age', '>=', 18.0, 'years'], ['Age', '<=', 70.0, 'years'], ['ECOG', '>=', 0.0, ''], ['ECOG', '<=', 1.0, '']]"
NCT03693547,Inclusion,life expectancy of 3 months or,<VL Label=life expectancy Source=ngram>life expectancy</VL> of <VML Logic=equal Unit=months>3</VML> or,"[['life expectancy', '=', '3', 'months']]"
NCT03693547,Inclusion,be accurately measured by imaging techniques in at least one dimension as >=20 mm with,be <VL Label=accurately measured by imaging techniques in greater_equal one dimension Source=ngram>accurately measured by imaging techniques in greater_equal one dimension</VL> as <VML Logic=greater_equal Unit=mm>20</VML> with,"[['accurately measured by imaging techniques in greater_equal one dimension', '>=', '20', 'mm']]"
NCT03693547,Inclusion,"conventional computed tomography (ct), >=10 mm with spiral ct scan (>=15mm for lymph","<VL Label=conventional computed tomography Source=ngram>conventional computed tomography</VL> ( ct ) , <VML Logic=greater_equal Unit=mm>10</VML> with spiral ct scan ( <VML Logic=greater_equal Unit=mm>15</VML> for lymph","[['conventional computed tomography', '>=', '10', 'mm'], ['conventional computed tomography', '>=', '15', 'mm']]"
NCT03693547,Inclusion,node) within 3 weeks before enrolment,<VL Label=node Source=ngram>node</VL> ) <VML Logic=lower Unit=weeks>3</VML> before enrolment,"[['node', '<', '3', 'weeks']]"
NCT03693547,Inclusion,than 4 weeks after treatment,than <VML Logic=equal Unit=weeks>4</VML> after <VL Label=treatment Source=ngram>treatment</VL>,"[['treatment', '=', '4', 'weeks']]"
NCT03693547,Inclusion,events (ctcae) version 4.03 within 4 weeks before enrolment,events ( ctcae ) <VL Label=version Source=ngram>version</VL> 4.03 <VML Logic=lower Unit=weeks>4</VML> before enrolment,"[['version', '<', '4', 'weeks']]"
NCT03693547,Inclusion,"patients must have normal haematology as defined below: hgb >=9 g/l, absolute","patients must have normal haematology as defined below: <VL Label=cygb gene Source=UMLS>hgb</VL> <VML Logic=greater_equal Unit=g/l>9</VML>, absolute","[['cygb gene', '>=', '9', 'g/l']]"
NCT03693547,Inclusion,"neutrophil count >=1.5×109/l, platelets >=80×109/l, bilirubin <=1.5× the upper limit of","<VL Label=Neutrophil Source=DK>neutrophil count</VL> <VML Logic=greater_equal Unit=>1.5</VML> ×<VML Logic=equal Unit=/l>109</VML>, <VML Logic=greater_equal Unit=platelets>80</VML> ×<VML Logic=equal Unit=/l>109</VML>, <VL Label=Bilirubin Source=DK>bilirubin</VL> <VML Logic=lower_equal Unit=>1.5</VML> × the upper limit of","[['Neutrophil', '>=', 1.5, 'cells/mm3'], ['Neutrophil', '=', 109.0, '/l'], ['Neutrophil', '>=', 80.0, 'platelets'], ['Neutrophil', '=', 109.0, '/l'], ['Bilirubin', '<=', 1.5, '']]"
NCT03693547,Inclusion,"normal (uln) (patients with liver metastasis <=3xuln), aspartate transaminase (ast)/","normal ( uln )  ( patients with liver metastasis <VML Logic=lower_equal Unit=>3</VML> xuln ) , aspartate transaminase ( <VL Label=AST Source=DK>ast</VL> ) / ","[['AST', '<=', 3.0, 'u/l']]"
