0,1,2,3,4
NCT00283218,Inclusion,hba1c between 7% and 12 % (both values included).,<VL Label=HBA1C Source=DK>hba1c</VL> <VML Logic=greater_equal Unit=%>7</VML> - <VML Logic=lower_equal Unit=%>12</VML> ( both values included ) .,"[['HBA1C', '>=', 7.0, '%'], ['HBA1C', '<=', 12.0, '%']]"
NCT00283218,Inclusion,age >= 18 years.,<VL Label=Age Source=DK>age</VL> <VML Logic=greater_equal Unit=years>18</VML>.,"[['Age', '>=', 18.0, 'years']]"
NCT00283218,Inclusion,bmi between 18 and 35 kg /m2 (including both values).,<VL Label=BMI Source=DK>bmi</VL> <VML Logic=greater_equal Unit=kg/m2>18</VML> - <VML Logic=lower_equal Unit=kg/m2>35</VML> ( including both values ) .,"[['BMI', '>=', 18.0, 'kg/m2'], ['BMI', '<=', 35.0, 'kg/m2']]"
NCT00283218,Exclusion,"heart: unstable angina pectoris, ami < 12 months or heart insufficiency classified according to nyha iii-iv","heart: <VL Label=unstable angina pectoris Source=ngram>unstable angina pectoris</VL>, ami <VML Logic=lower Unit=months>12</VML> or heart insufficiency classified according to nyha iii-iv","[['unstable angina pectoris', '<', '12', 'months']]"
NCT00283218,Exclusion,"blood pressure: severe uncontrolled hypertension with bp > 180 - 110 mmhg, sitting","blood pressure: severe uncontrolled hypertension with <VL Label=BP Source=DK>bp</VL> <VML Logic=greater Unit=mmhg>180</VML> - <VML Logic=greater Unit=mmhg>110</VML>, sitting","[['BP', '>', 180.0, 'mmhg'], ['BP', '>', 110.0, 'mmhg']]"
NCT00283218,Exclusion,kidneys: impaired renal function corresponding to serum-creatinin > 150 μmol/l according to the local laboratory.,kidneys: <VL Label=impaired renal function corresponding to serum-creatinin Source=ngram>impaired renal function corresponding to serum-creatinin</VL> <VML Logic=greater Unit=>150</VML> μmol / l according to the local laboratory.,"[['impaired renal function corresponding to serum-creatinin', '>', '150', '']]"
NCT00284232,Inclusion,"hba1c 8% or higher, less than 1.5% variation within last year","<VL Label=HBA1C Source=DK>hba1c</VL> <VML Logic=greater_equal Unit=%>8</VML>, <VML Logic=lower Unit=%>1.5</VML> variation within last year","[['HBA1C', '>=', 8.0, '%']]"
NCT00284232,Inclusion,age 18-70,<VL Label=Age Source=DK>age</VL> <VML Logic=greater_equal Unit=>18</VML> - <VML Logic=lower_equal Unit=>70</VML> ,"[['Age', '>=', 18.0, 'years'], ['Age', '<=', 70.0, 'years']]"
NCT00284232,Inclusion,stable weight (<5kg variation last year),stable <VL Label=Weight Source=DK>weight</VL> ( <VML Logic=lower Unit=kg>5</VML> variation last year ) ,"[['Weight', '<', 5.0, 'kg']]"
NCT00285194,Inclusion,persistently poor glucose control (as defined by hgba1c>10% at the end of six months of intensive management efforts with the diabetes care team);,persistently poor glucose control ( as defined by <VL Label=HBA1C Source=DK>hgba1c</VL> <VML Logic=greater Unit=%>10</VML> at the end of six months of intensive management efforts with the diabetes care team ) ;,"[['HBA1C', '>', 10.0, '%']]"
NCT00285194,Inclusion,age 18 and older,<VL Label=Age Source=DK>age</VL> <VML Logic=greater_equal Unit=>18</VML>,"[['Age', '>=', 18.0, 'years']]"
NCT00285194,Exclusion,age less than 18 years,<VL Label=Age Source=DK>age</VL> <VML Logic=lower Unit=years>18</VML>,"[['Age', '<', 18.0, 'years']]"
NCT00285194,Exclusion,bmi greater than 26 kg/m2 for male and females,<VL Label=BMI Source=DK>bmi</VL> <VML Logic=greater Unit=kg/m2>26</VML> for male and females,"[['BMI', '>', 26.0, 'kg/m2']]"
NCT00285194,Exclusion,waist-to-hip ratio 0.80 (female) and 0.95 (male),<VL Label=waist-to-hip ratio Source=ngram>waist-to-hip ratio</VL> <VML Logic=equal Unit=>0.80</VML>  ( female ) and <VML Logic=equal Unit=>0.95</VML>  ( male ) ,"[['waist-to-hip ratio', '=', '0.80', ''], ['waist-to-hip ratio', '=', '0.95', '']]"
NCT00285194,Exclusion,insulin requirement of greater than 0.7 iu/kg/day,<VL Label=Insulin Source=DK>insulin</VL> requirement of <VML Logic=greater Unit=iu/kg>0.7</VML> / day,"[['Insulin', '>', 0.7, 'iu/kg']]"
NCT00285194,Exclusion,hba1c greater than 12%,<VL Label=HBA1C Source=DK>hba1c</VL> <VML Logic=greater Unit=%>12</VML>,"[['HBA1C', '>', 12.0, '%']]"
NCT00285194,Exclusion,macroalbuminuria (urinary albumin excretion greater than 300 mg/24hrs),macroalbuminuria ( <VL Label=urinary albumin excretion Source=ngram>urinary albumin excretion</VL> <VML Logic=greater Unit=mg>300</VML> / <VML Logic=equal Unit=>24</VML> hrs ) ,"[['urinary albumin excretion', '>', '300', 'mg'], ['urinary albumin excretion', '=', '24', '']]"
NCT00285194,Exclusion,"creatinine clearance greater than 85 ml/min/1.73 m2 in females, greater than 95 ml/min/1.73 m2 in males","<VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=greater Unit=ml/min/1.73 m2>85</VML> in females, <VML Logic=greater Unit=ml/min/1.73 m2>95</VML> in males","[['Creatinine clearance', '>', 85.0, 'ml/min/1.73 m2'], ['Creatinine clearance', '>', 95.0, 'ml/min/1.73 m2']]"
NCT00285194,Exclusion,serum creatinine greater than 1.2 mg/dl,<VL Label=Creatinine Source=DK>serum creatinine</VL> <VML Logic=greater Unit=mg/dl>1.2</VML>,"[['Creatinine', '>', 1.2, 'mg/dl']]"
NCT00285194,Exclusion,presence of history of panel-reactive anti-hla antibodies greater than 10%,<VL Label=presence of history of panel-reactive anti-hla antibodies Source=ngram>presence of history of panel-reactive anti-hla antibodies</VL> <VML Logic=greater Unit=%>10</VML>,"[['presence of history of panel-reactive anti-hla antibodies', '>', '10', '%']]"
NCT00285194,Exclusion,karnofsky performance score greater than 70,<VL Label=Karnofsky Source=DK>karnofsky</VL> performance score <VML Logic=greater Unit=>70</VML> ,"[['Karnofsky', '>', 70.0, '']]"
NCT00285194,Exclusion,baseline hgb greater than 11.7 g/dl,baseline <VL Label=cygb gene Source=UMLS>hgb</VL> <VML Logic=greater Unit=g/dl>11.7</VML>,"[['cygb gene', '>', '11.7', 'g/dl']]"
NCT00285194,Exclusion,lymphopenia (greater than 1000/l) or leukopenia (greater than 4000 total leukocytes/l) or an absolute cd4+ count <500/l,lymphopenia ( <VML Logic=greater Unit=/l>1000</VML> ) or leukopenia ( <VML Logic=greater Unit=>4000</VML> total leukocytes / l ) or an <VL Label=absolute Cd4+ Source=DK>absolute cd4</VL>+ count <VML Logic=lower Unit=/l>500</VML>,"[['absolute Cd4+', '>', '1000', '/l'], ['absolute Cd4+', '>', '4000', ''], ['absolute Cd4+', '<', '500', '/l']]"
NCT00285194,Exclusion,thrombocytopenia greater than 150 x 109/l,<VL Label=Thrombocytopenia Source=DK>thrombocytopenia</VL> <VML Logic=greater Unit=/l>150 x 109</VML>,"[['Thrombocytopenia', '>', 16350.0, '/l']]"
NCT00285194,Exclusion,use of warfarin or other anticoagulant therapy (except aspirin) or patient with pt-inr greater than 1.5,<VL Label=use of warfarin or other anticoagulant therapy Source=ngram>use of warfarin or other anticoagulant therapy</VL> ( except aspirin ) or patient with pt-<VML Logic=greater Unit=inr>1.5</VML> ,"[['use of warfarin or other anticoagulant therapy', '>', '1.5', 'inr']]"
NCT00285194,Exclusion,"hyperlipidemia (fasting ldl cholesterol greater than 130 mg/dl, treated or untreated","hyperlipidemia ( fasting <VL Label=LDL Cholesterol Source=DK>ldl cholesterol</VL> <VML Logic=greater Unit=mg/dl>130</VML>, treated or untreated","[['LDL Cholesterol', '>', 130.0, 'mg/dl']]"
NCT00285194,Exclusion,and/or fasting triglycerides greater than 200 mg/dl),and / or fasting <VL Label=LDL Source=DK>triglycerides</VL> <VML Logic=greater Unit=mg/dl>200</VML> ) ,"[['LDL', '>', 200.0, 'mg/dl']]"
NCT00285233,Inclusion,persistently poor glucose control (as defined by hgba1c>10% at the end of six months of intensive management efforts with the diabetes care team);,persistently poor glucose control ( as defined by <VL Label=HBA1C Source=DK>hgba1c</VL> <VML Logic=greater Unit=%>10</VML> at the end of six months of intensive management efforts with the diabetes care team ) ;,"[['HBA1C', '>', 10.0, '%']]"
NCT00285233,Inclusion,age 18 and older,<VL Label=Age Source=DK>age</VL> <VML Logic=greater_equal Unit=>18</VML>,"[['Age', '>=', 18.0, 'years']]"
NCT00285233,Exclusion,presence of history of panel-reactive anti-hla antibodies (>10%).,<VL Label=presence of history of panel-reactive anti-hla antibodies Source=ngram>presence of history of panel-reactive anti-hla antibodies</VL> ( <VML Logic=greater Unit=%>10</VML> ) .,"[['presence of history of panel-reactive anti-hla antibodies', '>', '10', '%']]"
NCT00285233,Exclusion,creatinine clearance <60 ml/min/m2.,<VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=lower Unit=ml/min>60</VML> / m2.,"[['Creatinine clearance', '<', 60.0, 'ml/min']]"
NCT00285233,Exclusion,history of malignancy within 5 years.,<VL Label=history of malignancy Source=ngram>history of malignancy</VL> <VML Logic=lower Unit=years>5</VML>.,"[['history of malignancy', '<', '5', 'years']]"
NCT00285233,Exclusion,serological evidence of infection with hiv or hbsag or hcvab positive within the previous 12 months prior to transplantation.,<VL Label=serological evidence of infection with hiv or hbsag or hcvab positive Source=ngram>serological evidence of infection with hiv or hbsag or hcvab positive</VL> <VML Logic=lower Unit=previous months>12</VML> prior to transplantation.,"[['serological evidence of infection with hiv or hbsag or hcvab positive', '<', '12', 'previous months']]"
NCT00286624,Inclusion,age 18 or older,<VL Label=Age Source=DK>age</VL> <VML Logic=greater_equal Unit=>18</VML>,"[['Age', '>=', 18.0, 'years']]"
NCT00286624,Exclusion,age less than 18 years.,<VL Label=Age Source=DK>age</VL> <VML Logic=lower Unit=years>18</VML>.,"[['Age', '<', 18.0, 'years']]"
NCT00286624,Exclusion,bmi >26 kg/m2.,<VL Label=BMI Source=DK>bmi</VL> <VML Logic=greater Unit=kg/m2>26</VML>.,"[['BMI', '>', 26.0, 'kg/m2']]"
NCT00286624,Exclusion,insulin requirement of > 50 iu per day.,<VL Label=Insulin Source=DK>insulin</VL> requirement of <VML Logic=greater Unit=iu/day>50</VML>.,"[['Insulin', '>', 50.0, 'iu/day']]"
NCT00286624,Exclusion,creatinine clearance < 60 ml/min/1.73 m2 for females and 70 ml/min/1.73 m2 for males.,<VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=lower Unit=ml/min/1.73 m2>60</VML> for females and <VML Logic=equal Unit=ml/min/1.73 m2>70</VML> for males.,"[['Creatinine clearance', '<', 60.0, 'ml/min/1.73 m2'], ['Creatinine clearance', '=', 70.0, 'ml/min/1.73 m2']]"
NCT00286624,Exclusion,"serum creatinine >1.3 mg/dl for females, >1.5 mg/dl for males.","<VL Label=Creatinine Source=DK>serum creatinine</VL> <VML Logic=greater Unit=mg/dl>1.3</VML> for females, <VML Logic=greater Unit=mg/dl>1.5</VML> for males.","[['Creatinine', '>', 1.3, 'mg/dl'], ['Creatinine', '>', 1.5, 'mg/dl']]"
NCT00286624,Exclusion,presence of history of panel-reactive anti-hla antibodies >10%.,<VL Label=presence of history of panel-reactive anti-hla antibodies Source=ngram>presence of history of panel-reactive anti-hla antibodies</VL> <VML Logic=greater Unit=%>10</VML>.,"[['presence of history of panel-reactive anti-hla antibodies', '>', '10', '%']]"
NCT00286624,Exclusion,baseline hgb < 11.7 g/dl in females or < 13 g/dl in males,baseline <VL Label=cygb gene Source=UMLS>hgb</VL> <VML Logic=lower Unit=g/dl>11.7</VML> in females or <VML Logic=lower Unit=g/dl>13</VML> in males,"[['cygb gene', '<', '11.7', 'g/dl'], ['cygb gene', '<', '13', 'g/dl']]"
NCT00286624,Exclusion,lymphopenia (<1000/microl) or leukopenia (<3000 total leukocytes/microl) or an absolute cd4+ count <500/microl,lymphopenia ( <VML Logic=lower Unit=>1000</VML> / microl ) or leukopenia ( <VML Logic=lower Unit=>3000</VML> total leukocytes / microl ) or an <VL Label=absolute Cd4+ Source=DK>absolute cd4</VL>+ count <VML Logic=lower Unit=>500</VML> / microl,"[['absolute Cd4+', '<', '1000', ''], ['absolute Cd4+', '<', '3000', ''], ['absolute Cd4+', '<', '500', '']]"
NCT00286624,Exclusion,or platelets <150000/microl,or <VML Logic=lower Unit=platelets>150000</VML> / <VL Label=microl Source=ngram>microl</VL>,"[['microl', '<', '150000', 'platelets']]"
NCT00286624,Exclusion,history of coagulopathy or medical condition requiring long-term anticoagulant therapy after transplantation or patient with inr >1.5.,<VL Label=history of coagulopathy or medical condition requiring long-term anticoagulant therapy after transplantation or patient Source=ngram>history of coagulopathy or medical condition requiring long-term anticoagulant therapy after transplantation or patient</VL> with <VML Logic=greater Unit=inr>1.5</VML> .,"[['history of coagulopathy or medical condition requiring long-term anticoagulant therapy after transplantation or patient', '>', '1.5', 'inr']]"
NCT00286624,Exclusion,"hyperlipidemia (fasting ldl cholesterol > 130 mg/dl, treated or untreated","hyperlipidemia ( fasting <VL Label=LDL Cholesterol Source=DK>ldl cholesterol</VL> <VML Logic=greater Unit=mg/dl>130</VML>, treated or untreated","[['LDL Cholesterol', '>', 130.0, 'mg/dl']]"
NCT00286624,Exclusion,and/or fasting triglycerides > 200 mg/dl).,and / or fasting <VL Label=LDL Source=DK>triglycerides</VL> <VML Logic=greater Unit=mg/dl>200</VML> ) .,"[['LDL', '>', 200.0, 'mg/dl']]"
NCT00286962,Inclusion,"intermediate or poor glycemic control, defined as hba1c >= 7.5% and/or >= 5 incidents of hypoglycemia a week.","intermediate or poor glycemic control, defined as <VL Label=HBA1C Source=DK>hba1c</VL> <VML Logic=greater_equal Unit=%>7.5</VML> and / or <VML Logic=greater_equal Unit=incidents>5</VML> of hypoglycemia a week.","[['HBA1C', '>=', 7.5, '%']]"
NCT00286962,Exclusion,renal function impairment: creatinin >= 150 micromol/l or a creatinin clearance < 50 ml/min,renal function impairment: creatinin <VML Logic=greater_equal Unit=micromol/l>150</VML> or a creatinin <VL Label=clearance Source=UMLS>clearance</VL> <VML Logic=lower Unit=ml/min>50</VML>,"[['clearance', '>=', '150', 'micromol/l'], ['clearance', '<', '50', 'ml/min']]"
NCT00286962,Exclusion,myocardial infarction within the last 12 months,<VL Label=Myocardial infarction Source=DK>myocardial infarction</VL> <VML Logic=lower Unit=last months>12</VML>,"[['Myocardial infarction', '<', 12.0, 'last months']]"
NCT00286962,Exclusion,"participation in other trials, involving investigational products within 30 days prior to trial entry.","participation in other trials, involving investigational products <VML Logic=lower Unit=days>30</VML> prior to trial <VL Label=Study entry Source=DK>entry</VL>.","[['Study entry', '<', 30.0, 'days']]"
NCT00286962,Exclusion,plans to engage in activities which require them to go below 25 feet below sea level.,<VL Label=plans to engage in activities which require them to go Source=ngram>plans to engage in activities which require them to go</VL> <VML Logic=lower Unit=>25</VML> feet below sea level.,"[['plans to engage in activities which require them to go', '<', '25', '']]"
NCT00290979,Inclusion,"men or women with type 1 diabetes mellitus, an hba1c range of >=6.0 - =<11.0% and on a basal-bolus insulin regimen","men or women with type 1 diabetes mellitus, an <VL Label=HBA1C Source=DK>hba1c</VL> range of <VML Logic=greater_equal Unit=>6.0</VML> -  <VML Logic=lower_equal Unit=%>11.0</VML> and on a basal-bolus <VL Label=Insulin Source=DK>insulin</VL> regimen","[['HBA1C', '>=', 6.0, '%'], ['HBA1C', '<=', 11.0, '%']]"
NCT00290979,Exclusion,subjects who received oral or intravenous corticosteroid within 4 weeks prior to informed consent,<VL Label=subjects who received oral or intravenous corticosteroid Source=ngram>subjects who received oral or intravenous corticosteroid</VL> <VML Logic=lower Unit=weeks>4</VML> prior to informed consent,"[['subjects who received oral or intravenous corticosteroid', '<', '4', 'weeks']]"
NCT00290979,Exclusion,subjects who were treated with another investigational product within 12 weeks prior to informed consent,<VL Label=subjects who were treated with another investigational product Source=ngram>subjects who were treated with another investigational product</VL> <VML Logic=lower Unit=weeks>12</VML> prior to informed consent,"[['subjects who were treated with another investigational product', '<', '12', 'weeks']]"
NCT00290979,Exclusion,"female subjects who are possibly pregnant [female subjects of reproductive potential who have serum human chorionic gonadotropin (hcg) level > 0.7 miu/ml as determined by central laboratory, srl medisearch inc., during screening phase]","female subjects who are possibly <VL Label=Pregnant Source=DK>pregnant</VL> [ female subjects of reproductive potential who have serum human chorionic gonadotropin ( hcg ) level <VML Logic=greater Unit=>0.7</VML> miu / ml as determined by central laboratory, srl medisearch inc., during screening phase ] ","[['Pregnant', '>', 0.7, '']]"
NCT00290979,Exclusion,subjects with diabetic retinopathy who received surgical treatments (laser photocoagulation or vitrectomy) within 24 weeks prior to informed consent or who are expected to have these surgical treatments during the study period,<VL Label=subjects with diabetic retinopathy who received surgical treatments Source=ngram>subjects with diabetic retinopathy who received surgical treatments</VL> ( laser photocoagulation or vitrectomy ) <VML Logic=lower Unit=weeks>24</VML> prior to informed consent or who are expected to have these surgical treatments during the study period,"[['subjects with diabetic retinopathy who received surgical treatments', '<', '24', 'weeks']]"
NCT00290979,Exclusion,"subjects with impaired hepatic function (sgot or sgpt ³=<80 iu/l determined by central laboratory, srl medisearch inc., during screening phase) or impaired renal function (serum creatinine =<2.0 mg/dl determined by central laboratory, srl medisearch inc., during screening phase)","subjects with impaired hepatic function ( sgot or <VL Label=ALT Source=DK>sgpt</VL> ³ <VML Logic=lower_equal Unit=iu/l>80</VML> determined by central laboratory, srl medisearch inc., during screening phase ) or impaired renal function ( <VL Label=Creatinine Source=DK>serum creatinine</VL> <VML Logic=lower_equal Unit=mg/dl>2.0</VML> determined by central laboratory, srl medisearch inc., during screening phase ) ","[['ALT', '<=', 80.0, 'iu/l'], ['Creatinine', '<=', 2.0, 'mg/dl']]"
NCT00291772,Inclusion,13-22 years of age at the time of enrollment.,<VML Logic=greater_equal Unit=years>13</VML> - <VML Logic=lower_equal Unit=years>22</VML> of <VL Label=Age Source=DK>age</VL> at the time of enrollment.,"[['Age', '>=', 13.0, 'years'], ['Age', '<=', 22.0, 'years']]"
NCT00291772,Inclusion,have been diagnosed with diabetes for at least 1 year and in good control (hba1c less than or equal to 8.5%).,have been diagnosed with diabetes for <VML Logic=greater_equal Unit=year>1</VML> and in good control ( <VL Label=HBA1C Source=DK>hba1c</VL> <VML Logic=lower_equal Unit=%>8.5</VML> ) .,"[['HBA1C', '<=', 8.5, '%']]"
NCT00291772,Inclusion,hemoglobin equal to or greater than 12 g/dl before each study.,<VL Label=hemoglobin Source=ngram>hemoglobin</VL> <VML Logic=greater_equal Unit=g/dl>12</VML> before each study.,"[['hemoglobin', '>=', '12', 'g/dl']]"
NCT00291772,Inclusion,weight more than 44 kg,<VL Label=Weight Source=DK>weight</VL> <VML Logic=greater Unit=kg>44</VML>,"[['Weight', '>', 44.0, 'kg']]"
NCT00291772,Exclusion,age greater than 23 years or less than 13 years at the time of study,<VL Label=Age Source=DK>age</VL> <VML Logic=greater Unit=years>23</VML> or <VML Logic=lower Unit=years>13</VML> at the time of study,"[['Age', '>', 23.0, 'years'], ['Age', '<', 13.0, 'years']]"
NCT00291772,Exclusion,anemia (hemoglobin less than 12mg/dl),anemia ( <VL Label=hemoglobin Source=ngram>hemoglobin</VL> <VML Logic=lower Unit=mg/dl>12</VML> ) ,"[['hemoglobin', '<', '12', 'mg/dl']]"
NCT00291772,Exclusion,hgb a1c greater than 8.5 % in a diabetic subject,hgb <VL Label=HBA1C Source=DK>a1c</VL> <VML Logic=greater Unit=%>8.5</VML> in a diabetic subject,"[['HBA1C', '>', 8.5, '%']]"
NCT00291772,Exclusion,weight less than 44 kg,<VL Label=Weight Source=DK>weight</VL> <VML Logic=lower Unit=kg>44</VML>,"[['Weight', '<', 44.0, 'kg']]"
NCT00297401,Inclusion,hemoglobin a1c between 6 and 10%,<VL Label=HBA1C Source=DK>hemoglobin a1c</VL> <VML Logic=greater_equal Unit=%>6</VML> - <VML Logic=lower_equal Unit=%>10</VML>,"[['HBA1C', '>=', 6.0, '%'], ['HBA1C', '<=', 10.0, '%']]"
NCT00297401,Inclusion,"have evidence of early diabetic renal disease as determined by creatinine clearance more than 80 ml/minute, urine albumin to creatinine ratio of more than 3.0 and urinary albumin levels consistent with the diagnosis of diabetic nephropathy (more than 20 mg/mmol for men and more than 28 mg/mmol for women)","have evidence of early diabetic renal disease as determined by <VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=greater Unit=ml/minute>80</VML>, urine albumin to <VL Label=Creatinine ratio Source=DK>creatinine ratio</VL> of <VML Logic=greater Unit=>3.0</VML> and urinary <VL Label=albumin level Source=UMLS>albumin levels</VL> consistent with the diagnosis of diabetic nephropathy ( <VML Logic=greater Unit=mg/mmol>20</VML> for men and <VML Logic=greater Unit=mg/mmol>28</VML> for women ) ","[['Creatinine clearance', '>', 80.0, 'ml/minute'], ['albumin level', '>', '20', 'mg/mmol'], ['albumin level', '>', '28', 'mg/mmol']]"
NCT00297401,Exclusion,"have poorly controlled diabetes, chronic liver disease, clinical jaundice, and/or elevation of liver-related laboratory results, have chronic renal failure on dialysis, have received a kidney transplant or have a moderate to severe kidney disease, have previous history of myocardial infarction, stroke, claudication or amputation, have cancer and are currently receiving chemotherapy or plan to receive chemotherapy in the next 6 months and woman of childbearing potential despite actively practicing birth control by using a medically accepted device or therapy.","have poorly controlled diabetes, chronic liver disease, clinical jaundice, and / or elevation of liver-related laboratory results, have chronic renal failure on dialysis, have received a kidney transplant or have a moderate to severe kidney disease, have previous history of <VL Label=Myocardial infarction Source=DK>myocardial infarction</VL>, stroke, claudication or amputation, have cancer and are currently receiving chemotherapy or plan to receive chemotherapy <VML Logic=lower_equal Unit=next months>6</VML> and woman of childbearing potential despite actively practicing birth control by using a medically accepted device or therapy.","[['Myocardial infarction', '<=', 6.0, 'next months']]"
NCT00297401,Exclusion,"are being treated or intending to start treatment during the trial with excluded drugs: topical or oral carbonic anhydrase inhibitors and require more than 2 weeks of treatment with drugs known to strongly inhibit cytochrome p450 3a4 (cyp3a4), including but not limited to, delavirdine, fluconazole, itraconazole, indinavir, ketoconazole mibefradil, nelfinavir, ritonavir and saquinavir.","are being <VL Label=treated or intending to start treatment during the trial with excluded drugs Source=ngram>treated or intending to start treatment during the trial with excluded drugs</VL>: topical or oral carbonic anhydrase inhibitors and require <VML Logic=greater Unit=weeks>2</VML> of treatment with drugs known to strongly inhibit cytochrome p450 <VML Logic=equal Unit=>3</VML> a4 ( cyp3a4 ) , including but not limited to, delavirdine, fluconazole, itraconazole, indinavir, ketoconazole mibefradil, nelfinavir, ritonavir and saquinavir.","[['treated or intending to start treatment during the trial with excluded drugs', '>', '2', 'weeks'], ['treated or intending to start treatment during the trial with excluded drugs', '=', '3', '']]"
NCT00297583,Inclusion,type 1 diabetes (as defined by the world health organization) for at least 2 years,type 1 diabetes ( as <VL Label=defined by the world health organization Source=ngram>defined by the world health organization</VL> ) for <VML Logic=greater_equal Unit=years>2</VML>,"[['defined by the world health organization', '>=', '2', 'years']]"
NCT00297583,Inclusion,hba1c <= 10.0 %,<VL Label=HBA1C Source=DK>hba1c</VL> <VML Logic=lower_equal Unit=%>10.0</VML>,"[['HBA1C', '<=', 10.0, '%']]"
NCT00297583,Inclusion,"c-peptide < 0.05 nmol/l, based on fasting c-peptide level","<VL Label=C-peptide Source=DK>c-peptide</VL> <VML Logic=lower Unit=nmol/l>0.05</VML>, based on <VL Label=C-peptide Source=DK>fasting c-peptide level</VL>","[['C-peptide', '<', 0.05, 'nmol/l']]"
NCT00297583,Inclusion,body mass index (bmi) <= 30 kg/m²,body mass index ( <VL Label=BMI Source=DK>bmi</VL> )  <VML Logic=lower_equal Unit=kg>30</VML> / m²,"[['BMI', '<=', 30.0, 'kg/m2']]"
NCT00297583,Inclusion,women not of childbearing potential (surgically sterile or postmenopausal for more than 2 years) or not pregnant and agreed to use a reliable contraceptive measure for the duration of the study.,women not of childbearing potential ( surgically sterile or postmenopausal for <VML Logic=greater Unit=years>2</VML> ) or not <VL Label=Pregnant Source=DK>pregnant</VL> and agreed to use a reliable contraceptive measure for the duration of the study.,"[['Pregnant', '>', 2.0, 'years']]"
NCT00297583,Inclusion,receipt of any investigational drug within the last 30 days prior to this trial,<VL Label=receipt of any investigational drug Source=ngram>receipt of any investigational drug</VL> <VML Logic=lower Unit=last days>30</VML> prior to this trial,"[['receipt of any investigational drug', '<', '30', 'last days']]"
NCT00297583,Inclusion,total daily insulin dose >= 1.4 iu/kg,total daily <VL Label=Insulin Source=DK>insulin</VL> dose <VML Logic=greater_equal Unit=iu/kg>1.4</VML>,"[['Insulin', '>=', 1.4, 'iu/kg']]"
NCT00297583,Inclusion,serum insulin antibody level > 20 u/ml determined at screening visit,<VL Label=serum insulin measurement Source=UMLS>serum insulin</VL> antibody level <VML Logic=greater Unit=u/ml>20</VML> determined at screening visit,"[['serum insulin measurement', '>', '20', 'u/ml']]"
NCT00297583,Inclusion,smokers > 10 cigarettes per day or equivalent,<VL Label=smokers Source=ngram>smokers</VL> <VML Logic=greater Unit=cigarettes/day>10</VML> or equivalent,"[['smokers', '>', '10', 'cigarettes/day']]"
NCT00297583,Inclusion,"active proliferative diabetic retinopathy, as defined by the application of focal or panretinal photocoagulation or vitrectomy, in the 6 months prior to visit 1 or any other unstable (rapidly progressing) retinopathy that may require surgical treatment (including laser photocoagulation) during the study","active proliferative diabetic retinopathy, as <VL Label=defined by the application of focal or panretinal photocoagulation or vitrectomy Source=ngram>defined by the application of focal or panretinal photocoagulation or vitrectomy</VL>, <VML Logic=lower_equal Unit=months>6</VML> prior to visit 1 or any other unstable ( rapidly progressing ) retinopathy that may require surgical treatment ( including laser photocoagulation ) during the study","[['defined by the application of focal or panretinal photocoagulation or vitrectomy', '<=', '6', 'months']]"
NCT00297583,Inclusion,myocardial infarction within the last 12 months,<VL Label=Myocardial infarction Source=DK>myocardial infarction</VL> <VML Logic=lower Unit=last months>12</VML>,"[['Myocardial infarction', '<', 12.0, 'last months']]"
NCT00297583,Inclusion,biochemical signs of hepatic or renal diseases as indicated by alanine aminotransferase and/or alkaline phosphatase >= 2 times and/or creatinine >= 1.5 times the upper limit of the normal reference range for the age group or current renal dialysis,biochemical signs of hepatic or renal diseases as indicated by <VL Label=ALT Source=DK>alanine aminotransferase</VL> and / or alkaline phosphatase <VML Logic=greater_equal Unit=times>2</VML> and / or <VL Label=Creatinine Source=DK>creatinine</VL> <VML Logic=greater_equal Unit=times>1.5</VML> the upper limit of the normal reference range for the <VL Label=Age Source=DK>age</VL> group or current renal dialysis,"[['ALT', '>=', 2.0, 'times'], ['Creatinine', '>=', 1.5, 'times']]"
NCT00297583,Inclusion,"anemia as indicated by hemoglobin < 6.2 mmol/l or clinically relevant iron deficiency as indicated by low ferritin levels in men (< 34 ng/ml) and women (premenopausal < 22 ng/ml, menopausal < 13 ng/ml)","anemia as indicated by hemoglobin <VML Logic=lower Unit=mmol/l>6.2</VML> or clinically relevant iron deficiency as indicated by low <VL Label=ferritin level Source=UMLS>ferritin levels</VL> in men ( <VML Logic=lower Unit=ng/ml>34</VML> ) and women ( premenopausal <VML Logic=lower Unit=ng/ml>22</VML>, menopausal <VML Logic=lower Unit=ng/ml>13</VML> ) ","[['ferritin level', '<', '6.2', 'mmol/l'], ['ferritin level', '<', '34', 'ng/ml'], ['ferritin level', '<', '22', 'ng/ml'], ['ferritin level', '<', '13', 'ng/ml']]"
NCT00297583,Inclusion,donation of blood (>500 ml) during the previous 3 months prior to the screening visit or during the duration of the study,<VL Label=donation of blood Source=ngram>donation of blood</VL> ( <VML Logic=greater Unit=ml>500</VML> ) <VML Logic=lower_equal Unit=previous months>3</VML> prior to the screening visit or during the duration of the study,"[['donation of blood', '>', '500', 'ml'], ['donation of blood', '<=', '3', 'previous months']]"
